Unnamed: 0;Unnamed: 0.1;Value;BAND_1;BAND_2;BAND_3;BAND_4;BAND_5;BAND_6;BAND_7;BAND_8;BAND_8A;BAND_9;BAND_11;BAND_12;QA60;NUVEM_SOMBRA;DIFERENCA_DIAS;Parameter;Dominio;Classe
72368;2495;4.9;234;335;450;184;144;97;105;89;78;54;57;49;0;CIRRUS;0;TURBIDEZ;PMQs;1
72369;2496;1.8;166;263;355;123;91;49;54;43;33;7;27;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72370;2497;1.8;166;263;355;123;91;49;54;43;33;7;27;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72371;2498;4.09;229;361;540;260;208;124;124;110;97;77;100;90;0;CIRRUS;0;TURBIDEZ;PMQs;1
72372;2499;4.58;229;361;540;260;208;124;124;110;97;77;100;90;0;CIRRUS;0;TURBIDEZ;PMQs;1
72373;2500;2.2;166;263;355;123;91;49;54;43;33;7;27;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72374;2501;2.4;166;263;355;123;91;49;54;43;33;7;27;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72377;2504;8.59;229;361;540;260;208;124;124;110;97;77;100;90;0;CIRRUS;0;TURBIDEZ;PMQs;1
72378;2505;8.39;229;361;540;260;208;124;124;110;97;77;100;90;0;CIRRUS;0;TURBIDEZ;PMQs;1
72381;2508;2.5;202;293;409;179;141;78;88;69;64;29;56;53;0;CIRRUS;0;TURBIDEZ;PMQs;1
72382;2509;3;202;293;409;179;141;78;88;69;64;29;56;53;0;CIRRUS;0;TURBIDEZ;PMQs;1
72383;2510;2;203;291;373;148;124;93;100;82;73;57;59;50;0;CIRRUS;0;TURBIDEZ;PMQs;1
72384;2511;2.18;203;291;373;148;124;93;100;82;73;57;59;50;0;CIRRUS;0;TURBIDEZ;PMQs;1
72385;2512;2.8;202;293;409;179;141;78;88;69;64;29;56;53;0;CIRRUS;0;TURBIDEZ;PMQs;1
72386;2513;3.1;202;293;409;179;141;78;88;69;64;29;56;53;0;CIRRUS;0;TURBIDEZ;PMQs;1
72387;2514;2.5;232;323;446;182;165;109;115;101;102;59;69;57;0;CIRRUS;0;TURBIDEZ;PMQs;1
72388;2515;3.02;232;323;446;182;165;109;115;101;102;59;69;57;0;CIRRUS;0;TURBIDEZ;PMQs;1
72389;2516;4.7;187;263;373;157;115;58;62;52;41;40;36;31;0;CIRRUS;0;TURBIDEZ;PMQs;1
72390;2517;2.89;203;291;373;148;124;93;100;82;73;57;59;50;0;CIRRUS;0;TURBIDEZ;PMQs;1
72391;2518;2.71;203;291;373;148;124;93;100;82;73;57;59;50;0;CIRRUS;0;TURBIDEZ;PMQs;1
72392;2519;4.2;187;263;373;157;115;58;62;52;41;40;36;31;0;CIRRUS;0;TURBIDEZ;PMQs;1
72393;2520;4.07;232;323;446;182;165;109;115;101;102;59;69;57;0;CIRRUS;0;TURBIDEZ;PMQs;1
72394;2521;3;232;323;446;182;165;109;115;101;102;59;69;57;0;CIRRUS;0;TURBIDEZ;PMQs;1
72395;2522;3.8;187;263;373;157;115;58;62;52;41;40;36;31;0;CIRRUS;0;TURBIDEZ;PMQs;1
72396;2523;3.5;187;263;373;157;115;58;62;52;41;40;36;31;0;CIRRUS;0;TURBIDEZ;PMQs;1
72437;2564;4.25;546;602;765;467;479;449;465;415;433;665;388;348;0;CIRRUS;0;TURBIDEZ;PMQs;1
72438;2565;5.61;546;602;765;467;479;449;465;415;433;665;388;348;0;CIRRUS;0;TURBIDEZ;PMQs;1
72439;2566;7.06;546;602;765;467;479;449;465;415;433;665;388;348;0;CIRRUS;0;TURBIDEZ;PMQs;1
72440;2567;59.2;616;842;1420;1470;1389;572;589;446;369;204;232;213;0;CIRRUS;0;TURBIDEZ;PMQs;2
72441;2568;59;616;842;1420;1470;1389;572;589;446;369;204;232;213;0;CIRRUS;0;TURBIDEZ;PMQs;2
72442;2569;64.4;616;842;1420;1470;1389;572;589;446;369;204;232;213;0;CIRRUS;0;TURBIDEZ;PMQs;2
72443;2570;100;616;842;1420;1470;1389;572;589;446;369;204;232;213;0;CIRRUS;0;TURBIDEZ;PMQs;3
72444;2571;6.86;546;602;765;467;479;449;465;415;433;665;388;348;0;CIRRUS;0;TURBIDEZ;PMQs;1
72445;2572;4.85;623;693;900;544;535;456;488;425;455;598;418;389;0;CIRRUS;0;TURBIDEZ;PMQs;1
72446;2573;4.37;623;693;900;544;535;456;488;425;455;598;418;389;0;CIRRUS;0;TURBIDEZ;PMQs;1
72447;2574;9.91;524;640;953;577;526;343;356;307;308;272;265;242;0;CIRRUS;0;TURBIDEZ;PMQs;1
72448;2575;9.87;524;640;953;577;526;343;356;307;308;272;265;242;0;CIRRUS;0;TURBIDEZ;PMQs;1
72449;2576;17.4;524;640;953;577;526;343;356;307;308;272;265;242;0;CIRRUS;0;TURBIDEZ;PMQs;1
72450;2577;29.5;524;640;953;577;526;343;356;307;308;272;265;242;0;CIRRUS;0;TURBIDEZ;PMQs;1
72451;2578;4.27;623;693;900;544;535;456;488;425;455;598;418;389;0;CIRRUS;0;TURBIDEZ;PMQs;1
72452;2579;3.96;623;693;900;544;535;456;488;425;455;598;418;389;0;CIRRUS;0;TURBIDEZ;PMQs;1
72453;2580;3.96;910;793;862;541;515;393;414;355;373;811;384;343;0;CIRRUS;0;TURBIDEZ;PMQs;1
72454;2581;4.53;910;793;862;541;515;393;414;355;373;811;384;343;0;CIRRUS;0;TURBIDEZ;PMQs;1
72455;2582;5.15;910;793;862;541;515;393;414;355;373;811;384;343;0;CIRRUS;0;TURBIDEZ;PMQs;1
72456;2583;4.23;910;793;862;541;515;393;414;355;373;811;384;343;0;CIRRUS;0;TURBIDEZ;PMQs;1
72461;2588;4.96;694;752;853;576;555;487;513;471;461;892;473;396;0;CIRRUS;0;TURBIDEZ;PMQs;1
72462;2589;7.86;694;752;853;576;555;487;513;471;461;892;473;396;0;CIRRUS;0;TURBIDEZ;PMQs;1
72463;2590;16.2;694;752;853;576;555;487;513;471;461;892;473;396;0;CIRRUS;0;TURBIDEZ;PMQs;1
72464;2591;6.54;694;752;853;576;555;487;513;471;461;892;473;396;0;CIRRUS;0;TURBIDEZ;PMQs;1
72518;2645;196;779;995;1845;2640;2612;1415;1424;1177;921;360;301;265;0;CIRRUS;0;TURBIDEZ;PMQs;4
72519;2646;192;779;995;1845;2640;2612;1415;1424;1177;921;360;301;265;0;CIRRUS;0;TURBIDEZ;PMQs;4
72520;2647;207;779;995;1845;2640;2612;1415;1424;1177;921;360;301;265;0;CIRRUS;0;TURBIDEZ;PMQs;4
72521;2648;209;779;995;1845;2640;2612;1415;1424;1177;921;360;301;265;0;CIRRUS;0;TURBIDEZ;PMQs;4
72522;2649;12.6;330;377;700;282;242;155;147;145;135;128;93;81;0;CIRRUS;0;TURBIDEZ;PMQs;1
72523;2650;13.6;330;377;700;282;242;155;147;145;135;128;93;81;0;CIRRUS;0;TURBIDEZ;PMQs;1
72524;2651;34.8;330;377;700;282;242;155;147;145;135;128;93;81;0;CIRRUS;0;TURBIDEZ;PMQs;1
72525;2652;34.9;330;377;700;282;242;155;147;145;135;128;93;81;0;CIRRUS;0;TURBIDEZ;PMQs;1
72526;2653;21.7;474;591;968;591;527;289;300;282;252;180;195;165;0;CIRRUS;0;TURBIDEZ;PMQs;1
72527;2654;20;474;591;968;591;527;289;300;282;252;180;195;165;0;CIRRUS;0;TURBIDEZ;PMQs;1
72528;2655;64.8;474;591;968;591;527;289;300;282;252;180;195;165;0;CIRRUS;0;TURBIDEZ;PMQs;2
72529;2656;113;474;591;968;591;527;289;300;282;252;180;195;165;0;CIRRUS;0;TURBIDEZ;PMQs;4
72530;2657;4.06;349;367;475;167;137;111;111;97;92;77;47;33;0;CIRRUS;0;TURBIDEZ;PMQs;1
72531;2658;6.07;349;367;475;167;137;111;111;97;92;77;47;33;0;CIRRUS;0;TURBIDEZ;PMQs;1
72532;2659;4.9;349;367;475;167;137;111;111;97;92;77;47;33;0;CIRRUS;0;TURBIDEZ;PMQs;1
72533;2660;4.75;349;367;475;167;137;111;111;97;92;77;47;33;0;CIRRUS;0;TURBIDEZ;PMQs;1
72542;2669;72;804;900;1350;1233;981;317;305;328;165;229;170;155;0;CIRRUS;0;TURBIDEZ;PMQs;3
72543;2670;59;804;900;1350;1233;981;317;305;328;165;229;170;155;0;CIRRUS;0;TURBIDEZ;PMQs;2
72544;2671;53.6;804;900;1350;1233;981;317;305;328;165;229;170;155;0;CIRRUS;0;TURBIDEZ;PMQs;2
72545;2672;58.2;804;900;1350;1233;981;317;305;328;165;229;170;155;0;CIRRUS;0;TURBIDEZ;PMQs;2
72550;2677;71.1;966;1127;1936;1954;1720;824;844;476;619;391;478;423;0;CIRRUS;0;TURBIDEZ;PMQs;3
72551;2678;63.3;966;1127;1936;1954;1720;824;844;476;619;391;478;423;0;CIRRUS;0;TURBIDEZ;PMQs;2
72552;2679;57.8;966;1127;1936;1954;1720;824;844;476;619;391;478;423;0;CIRRUS;0;TURBIDEZ;PMQs;2
72553;2680;58;966;1127;1936;1954;1720;824;844;476;619;391;478;423;0;CIRRUS;0;TURBIDEZ;PMQs;2
72574;2701;4.94;237;288;467;168;137;82;86;64;57;17;28;25;0;CIRRUS;0;TURBIDEZ;PMQs;1
72575;2702;5.84;237;288;467;168;137;82;86;64;57;17;28;25;0;CIRRUS;0;TURBIDEZ;PMQs;1
72576;2703;47;237;288;467;168;137;82;86;64;57;17;28;25;0;CIRRUS;0;TURBIDEZ;PMQs;2
72577;2704;24.8;237;288;467;168;137;82;86;64;57;17;28;25;0;CIRRUS;0;TURBIDEZ;PMQs;1
72578;2705;8.33;293;349;583;223;183;99;88;70;67;12;41;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72579;2706;9.33;293;349;583;223;183;99;88;70;67;12;41;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72580;2707;37.5;293;349;583;223;183;99;88;70;67;12;41;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72581;2708;72.2;293;349;583;223;183;99;88;70;67;12;41;29;0;CIRRUS;0;TURBIDEZ;PMQs;3
72582;2709;4.09;219;293;454;182;149;96;93;77;79;41;35;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72583;2710;5.03;219;293;454;182;149;96;93;77;79;41;35;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72584;2711;10.5;219;293;454;182;149;96;93;77;79;41;35;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72585;2712;8.03;219;293;454;182;149;96;93;77;79;41;35;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
72586;2713;5.09;185;302;411;147;113;77;82;65;62;20;22;17;0;CIRRUS;0;TURBIDEZ;PMQs;1
72587;2714;1.67;185;302;411;147;113;77;82;65;62;20;22;17;0;CIRRUS;0;TURBIDEZ;PMQs;1
72588;2715;2.03;185;302;411;147;113;77;82;65;62;20;22;17;0;CIRRUS;0;TURBIDEZ;PMQs;1
72589;2716;4.3;185;302;411;147;113;77;82;65;62;20;22;17;0;CIRRUS;0;TURBIDEZ;PMQs;1
72590;2717;2.52;140;242;343;135;97;54;66;44;33;4;21;19;0;CIRRUS;0;TURBIDEZ;PMQs;1
72591;2718;2.21;140;242;343;135;97;54;66;44;33;4;21;19;0;CIRRUS;0;TURBIDEZ;PMQs;1
72592;2719;3.06;179;297;404;144;109;63;69;51;45;5;21;11;0;CIRRUS;0;TURBIDEZ;PMQs;1
72593;2720;5.08;179;297;404;144;109;63;69;51;45;5;21;11;0;CIRRUS;0;TURBIDEZ;PMQs;1
72594;2721;3.68;140;242;343;135;97;54;66;44;33;4;21;19;0;CIRRUS;0;TURBIDEZ;PMQs;1
72595;2722;3.21;140;242;343;135;97;54;66;44;33;4;21;19;0;CIRRUS;0;TURBIDEZ;PMQs;1
72596;2723;10.3;179;297;404;144;109;63;69;51;45;5;21;11;0;CIRRUS;0;TURBIDEZ;PMQs;1
72597;2724;2.8;179;297;404;144;109;63;69;51;45;5;21;11;0;CIRRUS;0;TURBIDEZ;PMQs;1
72598;2725;3.44;177;253;362;151;116;66;79;61;43;41;33;27;0;CIRRUS;0;TURBIDEZ;PMQs;1
72599;2726;3.06;177;253;362;151;116;66;79;61;43;41;33;27;0;CIRRUS;0;TURBIDEZ;PMQs;1
72604;2731;3.32;177;253;362;151;116;66;79;61;43;41;33;27;0;CIRRUS;0;TURBIDEZ;PMQs;1
72605;2732;3.14;177;253;362;151;116;66;79;61;43;41;33;27;0;CIRRUS;0;TURBIDEZ;PMQs;1
72606;2733;3.38;130;241;339;130;102;46;51;34;38;13;22;12;0;CIRRUS;0;TURBIDEZ;PMQs;1
72607;2734;4.25;130;241;339;130;102;46;51;34;38;13;22;12;0;CIRRUS;0;TURBIDEZ;PMQs;1
72608;2735;3;130;241;339;130;102;46;51;34;38;13;22;12;0;CIRRUS;0;TURBIDEZ;PMQs;1
72609;2736;3.44;130;241;339;130;102;46;51;34;38;13;22;12;0;CIRRUS;0;TURBIDEZ;PMQs;1
78962;3149;10.2;424;452;581;554;495;250;254;232;249;216;259;234;0;CIRRUS;0;TURBIDEZ;Europa;1
78963;3150;10.9;424;452;581;554;495;250;254;232;249;216;259;234;0;CIRRUS;0;TURBIDEZ;Europa;1
78964;3151;40.5;424;452;581;554;495;250;254;232;249;216;259;234;0;CIRRUS;0;TURBIDEZ;Europa;2
79664;3851;1.2;1556;1533;1641;1644;1727;1669;1697;1528;1698;1717;1660;1567;0;CIRRUS;0;TURBIDEZ;Europa;1
79665;3852;1.4;1556;1533;1641;1644;1727;1669;1697;1528;1698;1717;1660;1567;0;CIRRUS;0;TURBIDEZ;Europa;1
79666;3853;1.6;1556;1533;1641;1644;1727;1669;1697;1528;1698;1717;1660;1567;0;CIRRUS;0;TURBIDEZ;Europa;1
79667;3854;1.7;1556;1533;1641;1644;1727;1669;1697;1528;1698;1717;1660;1567;0;CIRRUS;0;TURBIDEZ;Europa;1
79669;3856;1.6;1556;1533;1641;1644;1727;1669;1697;1528;1698;1717;1660;1567;0;CIRRUS;0;TURBIDEZ;Europa;1
80806;4993;2.7;632;775;1208;1386;1660;1807;1867;1880;1900;2056;2224;1831;0;CIRRUS;0;TURBIDEZ;Europa;1
80810;4997;17.8;632;775;1208;1386;1660;1807;1867;1880;1900;2056;2224;1831;0;CIRRUS;0;TURBIDEZ;Europa;1
80812;4999;6.8;632;775;1208;1386;1660;1807;1867;1880;1900;2056;2224;1831;0;CIRRUS;0;TURBIDEZ;Europa;1
81271;107;0.7;686;618;542;332;324;283;264;226;235;351;117;87;0;CIRRUS;0;TURBIDEZ;Canada;1
81276;112;0.48;633;578;541;309;289;255;256;209;216;326;83;63;0;CIRRUS;0;TURBIDEZ;Canada;1
81278;114;1.14;664;649;720;358;352;319;318;261;265;379;98;62;0;CIRRUS;0;TURBIDEZ;Canada;1
81507;343;28.04;244;309;470;292;533;176;169;131;65;1;24;23;0;CIRRUS;0;TURBIDEZ;Canada;1
81696;532;17.11;536;578;640;470;586;331;321;262;192;220;68;55;0;CIRRUS;0;TURBIDEZ;Canada;1
81706;542;17.68;537;577;677;507;646;325;335;254;190;181;65;47;0;CIRRUS;0;TURBIDEZ;Canada;1
81709;545;22.46;560;594;696;494;660;356;345;275;225;223;74;56;0;CIRRUS;0;TURBIDEZ;Canada;1
81845;681;1;2376;2528;2326;2240;2447;2568;2615;2893;2650;3300;2633;2447;0;CIRRUS;0;TURBIDEZ;Canada;1
81868;704;0.12;1993;1985;1854;1787;1840;1757;1773;1763;1735;1523;1707;1545;0;CIRRUS;0;TURBIDEZ;Canada;1
795;795;16.07;399;471;641;637;545;240;274;206;185;733;224;170;0;CLEAR;0;TURBIDEZ;ANA;1
806;806;8.99;212;355;522;276;196;81;98;83;94;990;91;46;0;CLEAR;0;TURBIDEZ;ANA;1
826;826;26.17;536;615;857;884;819;406;432;347;346;1138;264;254;0;CLEAR;0;TURBIDEZ;ANA;1
870;870;24.1;1087;692;833;577;681;436;504;419;410;1185;419;383;0;CLEAR;0;TURBIDEZ;ANA;1
917;917;7.06;1595;1146;972;729;731;608;596;823;476;1653;606;422;0;CLEAR;0;TURBIDEZ;ANA;1
1079;1079;17.379999;392;421;592;486;449;257;277;272;365;1244;632;436;0;CLEAR;0;TURBIDEZ;ANA;1
1161;1161;33.799999;394;565;969;775;737;555;649;556;616;1485;597;377;0;CLEAR;0;TURBIDEZ;ANA;1
